Historical Performance,Data,2023 Q2,U6177570,1.005655054
Historical Performance,Data,2023 Q3,U6177570,-4.820692253
Historical Performance,Data,2023 Q4,U6177570,10.968466546
Historical Performance,Data,2022 Q1,U6177570,0.272875556
Historical Performance,Data,2022 Q2,U6177570,-4.596995634
Historical Performance,Data,2022 Q3,U6177570,-2.895628215
Historical Performance,Data,2022 Q4,U6177570,7.256478555
Historical Performance,Data,2021 Q1,U6177570,-
Historical Performance,Data,2021 Q2,U6177570,-
Historical Performance,Data,2021 Q3,U6177570,-0.060524653
Historical Performance,Data,2021 Q4,U6177570,-0.425525493
Historical Performance,Header,Year,Account,AccountReturn
Historical Performance,Data,YTD,U6177570,7.827444112
Historical Performance,Data,2025,U6177570,-8.702209624
Historical Performance,Data,2024,U6177570,20.59588686
Historical Performance,Data,2023,U6177570,10.133461117
Historical Performance,Data,2022,U6177570,-0.365937663
Open Position Summary,MetaInfo,As Of,"January 13, 2026"
Open Position Summary,Header,Date,FinancialInstrument,Currency,Symbol,Description,Sector,Quantity,ClosePrice,Value,Cost Basis,UnrealizedP&L,FXRateToBase
Open Position Summary,Data,01/13/2026,ETFs,USD,IBIT,ISHARES BITCOIN TRUST ETF,Broad,7065.8833,53.57,378519.37,347360.488701,31158.881299,1
Open Position Summary,Data,Total,ETFs,USD,,,,,,378519.37,347360.488701,31158.881299
Open Position Summary,Data,01/13/2026,Stocks,USD,QIWI,QIWI PLC-SPONSORED ADR,Industrials,500,5.67,2835,3752.5,-917.5,1
Open Position Summary,Data,Total,Stocks,USD,,,,,,2835,3752.5,-917.5
Open Position Summary,Data,01/13/2026,Cash,USD,USD,United States Dollar,Cash,-422.051331,1,-422.051331, , ,1
Performance by Symbol,MetaInfo,Analysis Period,"May 12, 2021 - January 13, 2026"
Performance by Symbol,Header,Symbol,Description,FinancialInstrument,Sector,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Symbol,Data,BANORT 5 3/4 10/04/31 8AC3,BANORT 5 3/4 10/04/31,Bonds,Financials,7.934527124,-3.110478283,-0.317129873,0.00,0.00,No
Performance by Symbol,Data,BCOLO 6.909 10/18/27,BCOLO 6.909 10/18/27,Bonds,Financials,7.639971939,6.984350036,0.414173361,0.00,0.00,No
Performance by Symbol,Data,CCL 6.65 01/15/28,CCL 6.65 01/15/28,Bonds,Consumer Cyclicals,11.215338404,0.646963271,0.085210268,0.00,-488.31,No
Performance by Symbol,Data,CONTRA REGS HUNT OIL C D06/01/18 06.375% JD28 - CO,CONTRA REGS HUNT OIL C D06/01/18 06.375% JD28 - CONSENT SOLI,Bonds,Unclassified,0.178845645,29900.000004239,-0.003562989,0.00,0.00,No
Performance by Symbol,Data,GNBSUD 7.051 04/03/27,GNBSUD 7.051 04/03/27,Bonds,Financials,7.513778044,-2.718680036,-0.363407034,0.00,0.00,No
Performance by Symbol,Data,HNTOIL 6 3/8 06/01/28,HNTOIL 6 3/8 06/01/28,Bonds,Energy,7.299101365,5.681429982,0.419197949,0.00,0.00,No
Performance by Symbol,Data,INRSHM 5 3/4 04/03/28 3AD3,INRSHM 5 3/4 04/03/28,Bonds,Real Estate,8.27320219,0.065219167,0.054839761,0.00,-320.25,No
Performance by Symbol,Data,ORSAPE 5 5/8 04/28/27,ORSAPE 5 5/8 04/28/27,Bonds,Utilities,7.423036501,-2.516059635,-0.288097143,0.00,0.00,No
Performance by Symbol,Data,PEMEX 6 1/2 03/13/27 QCG5,PEMEX 6 1/2 03/13/27,Bonds,Energy,10.944275461,0.308616142,0.035171931,0.00,-30.15,No
Performance by Symbol,Data,RCL 5 1/2 04/01/28 TAE3,RCL 5 1/2 04/01/28,Bonds,Consumer Cyclicals,12.943436003,-2.533331125,-0.275588127,0.00,"-2,412.75",No
Performance by Symbol,Data,TERMOC 7 7/8 01/30/29 FAB6,TERMOC 7 7/8 01/30/29,Bonds,Utilities,6.798326512,-0.296763844,0.012626706,0.00,0.00,No
Performance by Symbol,Data,Total Bonds,,,,51.147292763,0.257910076,-0.256515032,0.00,"-3,251.46",
Performance by Symbol,Data,BTC.USD-PAXOS,Bitcoin cryptocurrency,Crypto,Cash,11.475217918,52.54827998,5.368356133,0.00,"13,008.90",No
Performance by Symbol,Data,Total Crypto,,,,11.475217918,52.54827998,5.368356133,0.00,"13,008.90",
Performance by Symbol,Data,2828,HANGSENG CHINA ENT INDEX,ETFs,Broad,9.244761623,-16.003953619,-1.574686105,0.00,"-5,911.09",No
Performance by Symbol,Data,3033,CSOP HANG SENG TECH INDE,ETFs,Technology,0.857266685,-23.54859638,-0.234273188,0.00,-924.24,No
Performance by Symbol,Data,BGRN,ISHARES USD GREEN BOND ETF,ETFs,Broad,1.326238675,-1.475354495,-0.020349791,0.00,-134.05,No
Performance by Symbol,Data,BLOK,AMPLIFY BLOCKCHAIN TECH ETF,ETFs,Technology,0.126028527,7.373134307,0.009194865,0.00,36.44,No
Performance by Symbol,Data,BNKU,MICROSECTORS US BIG BANKS 3X,ETFs,Financials,0.992006773,17.025261443,0.161714474,0.00,400.45,No
Performance by Symbol,Data,CEFD,ETRACS 150% CL END FUND ETN,ETFs,Financials,4.903072676,11.388767788,0.417820748,0.00,-347.62,No
Performance by Symbol,Data,ECH,ISHARES MSCI CHILE ETF,ETFs,Broad,0.866009512,2.985489421,0.073040387,0.00,288.59,No
Performance by Symbol,Data,EMB,ISHARES J.P. MORGAN USD EMERGI,ETFs,Broad,7.865875325,8.658908279,0.710692621,0.00,"2,114.24",No
Performance by Symbol,Data,EMLC,VANECK JPM EM LOCAL CURR BND,ETFs,Broad,8.064729684,10.761467158,0.851468544,0.00,"3,050.13",No
Performance by Symbol,Data,FNGA,MICROSECTORS FANG+ INDEX 3X,ETFs,Financials,0.837403469,15.59055236,0.121517885,0.00,299.46,No
Performance by Symbol,Data,FXI,ISHARES CHINA LARGE-CAP ETF,ETFs,Broad,1.019950424,-2.357439785,-0.025565708,0.00,-100.32,No
Performance by Symbol,Data,GLD,SPDR GOLD SHARES,ETFs,Basic Materials,0.42312501,2.039269556,0.011240886,0.00,44.48,No
Performance by Symbol,Data,IBIT,ISHARES BITCOIN TRUST ETF,ETFs,Broad,78.810655168,74.955158037,20.791160478,"31,158.88","2,417.14",Yes
Performance by Symbol,Data,ICOL,ISHARES MSCI COLOMBIA ETF,ETFs,Broad,0.914569314,0.282041283,-0.007548396,0.00,-30.36,No
Performance by Symbol,Data,IGOV,ISHARES INTERNATIONAL TREASU,ETFs,Broad,10.012372787,1.245523825,0.170560099,0.00,497.24,No
Performance by Symbol,Data,IPAY.OLD,ETFMG PRIME MOBILE PAYMENTS,ETFs,Technology,0.254325678,-28.977540279,-0.081303873,0.00,-331.78,No
Performance by Symbol,Data,JEPQ,JPM NASDAQ EQUITY PREMIUM,ETFs,Broad,7.28399741,2.044661167,0.147490352,0.00,603.35,No
Performance by Symbol,Data,JETS,US GLOBAL JETS ETF,ETFs,Industrials,0.555496632,14.155524168,0.073300901,0.00,271.93,No
Performance by Symbol,Data,KBWD,INVESCO KBW HIGH DIVIDEND YI,ETFs,Financials,2.872613509,-9.567918753,-0.297398264,0.00,"-1,003.42",No
Performance by Symbol,Data,KWEB,KRANESH CSI CHINA INTERNET,ETFs,Technology,0.704021125,29.727470662,0.200003523,0.00,744.97,No
Performance by Symbol,Data,LABU.OLD,DRX DLY S&P BIOTECH BULL 3X,ETFs,Broad,1.573582412,-47.11359668,-1.208540086,0.00,"-4,961.81",No
Performance by Symbol,Data,MJ,ETFMG ALTERNATIVE HARVEST,ETFs,Broad,0.085249514,-35.545366018,-0.03764596,0.00,-147.92,No
Performance by Symbol,Data,QYLD,GLOBAL X NASD 100 COV CALL,ETFs,Broad,6.382455582,12.474007103,0.784263183,0.00,"1,734.17",No
Performance by Symbol,Data,RYLD,GLOBAL X RUSSELL 2000 COV CL,ETFs,Broad,6.459140718,-13.547381549,-0.432901253,0.00,"-1,360.08",No
Performance by Symbol,Data,SDIV,GLOBAL X SUPERDIVIDEND ETF,ETFs,Broad,6.200518565,9.547346257,1.152452389,0.00,167.10,No
Performance by Symbol,Data,SHV,ISHARES SHORT TREASURY BOND,ETFs,Government,13.680304791,0.214402115,0.018369498,0.00,-59.14,No
Performance by Symbol,Data,SLV,ISHARES SILVER TRUST,ETFs,Basic Materials,0.277287783,14.737644729,0.038966305,0.00,154.49,No
Performance by Symbol,Data,SPY,SPDR S&P 500 ETF TRUST,ETFs,Broad,0.101111136,0.048445617,0.000048984,0.00,0.19,No
Performance by Symbol,Data,TAN,INVESCO SOLAR ETF,ETFs,Energy,0.790206254,8.710370035,0.035947543,0.00,141.95,No
Performance by Symbol,Data,TBF,PROSHARES SHORT 20+ TREASURY,ETFs,Broad,0.509984998,6.198838958,0.030294278,0.00,116.94,No
Performance by Symbol,Data,TMF,DRX DLY 20+ YR TREAS BULL 3X,ETFs,Broad,1.112774505,-9.021191998,-0.024797898,0.00,"-1,032.26",No
Performance by Symbol,Data,TMF.OLD,DRX DLY 20+ YR TREAS BULL 3X,ETFs,Broad,2.113446489,-13.561530077,-0.325170703,0.00,0.00,No
Performance by Symbol,Data,TMV,DRX DLY 20+ YR TREAS BEAR 3X,ETFs,Broad,0.388974949,20.53205336,0.074380436,0.00,294.39,No
Performance by Symbol,Data,TNA,DIREXION DLY SM CAP BULL 3X,ETFs,Broad,1.123339257,5.207252734,0.109744601,0.00,168.34,No
Performance by Symbol,Data,TYD,DRX DLY 7-10 Y TREAS BULL 3X,ETFs,Broad,3.157262979,-12.034148574,-0.375989425,0.00,"-1,153.89",No
Performance by Symbol,Data,UVXY,PROSHARES ULTRA VIX ST FUTUR,ETFs,Broad,0.408179595,31.105545275,0.10817275,0.00,323.43,No
Performance by Symbol,Data,VGLT,VANGUARD LONG-TERM TREASURY,ETFs,Broad,0.676117854,0.774372541,0.010941686,0.00,43.40,No
Performance by Symbol,Data,WIP,SPDR FTSE INTERNATIONAL GOVE,ETFs,Broad,7.76900594,2.484599134,0.265598938,0.00,500.48,No
Performance by Symbol,Data,XBTF,VANECK BITCOIN STRATEGY ETF,ETFs,Broad,4.797598785,-2.907733529,-0.140021032,0.00,-207.95,No
Performance by Symbol,Data,YINN,DRX DLY FTSE CHINA BULL 3X,ETFs,Broad,1.079170468,20.716213019,0.109554998,0.00,673.56,No
Performance by Symbol,Data,YINN.OLD,DRX DLY FTSE CHINA BULL 3X,ETFs,Broad,1.234850273,9.849040814,0.120047469,0.00,473.33,No
Performance by Symbol,Data,Total ETFs,,,,46.80926006,50.929507021,21.733907137,"31,158.88","-2,145.73",
Performance by Symbol,Data,AAPL  211126C00160000,AAPL 26NOV21 160.0 C,Options,Technology,0.002597385,-100,-0.005194771,0.00,-20.60,No
Performance by Symbol,Data,AAPL  211126C00170000,AAPL 26NOV21 170.0 C,Options,Technology,0.004338598,-100,-0.016806342,0.00,-66.50,No
Performance by Symbol,Data,AAPL  211217P00172500,AAPL 17DEC21 172.5 P,Options,Technology,-0.035121408,128.203131999,-0.039183409,0.00,-154.51,No
Performance by Symbol,Data,AAPL  211217P00177500,AAPL 17DEC21 177.5 P,Options,Technology,0.077259363,97.819470189,0.066098423,0.00,260.58,No
Performance by Symbol,Data,AAPL  221104C00155000,AAPL 04NOV22 155 C,Options,Technology,0.003890454,-100,-0.013775259,0.00,-50.50,No
Performance by Symbol,Data,AAPL  221104P00145000,AAPL 04NOV22 145 P,Options,Technology,0.039262899,441.6110793,0.108016609,0.00,395.41,No
Performance by Symbol,Data,AAPL  230113C00132000,AAPL 13JAN23 132 C,Options,Technology,0.05730318,-23.470215779,-0.0100326,0.00,-41.08,No
Performance by Symbol,Data,AAPL  230120C00135000,AAPL 20JAN23 135 C,Options,Technology,0.203405559,-50.243586594,-0.122799761,0.00,-500.77,No
Performance by Symbol,Data,AAPL  230120C00136000,AAPL 20JAN23 136 C,Options,Technology,0.051681877,175.712338431,0.090811435,0.00,371.60,No
Performance by Symbol,Data,AAPL  230120P00140000,AAPL 20JAN23 140 P,Options,Technology,0.225778449,26.16972944,0.074785138,0.00,310.28,No
Performance by Symbol,Data,AAPL  230127C00146000,AAPL 27JAN23 146 C,Options,Technology,0.041256425,128.484521032,0.05300812,0.00,218.80,No
Performance by Symbol,Data,AAPL  230303C00144000,AAPL 03MAR23 144 C,Options,Technology,0.047584903,123.135329415,0.058593827,0.00,142.90,No
Performance by Symbol,Data,ABNB  230217C00130000,ABNB 17FEB23 130 C,Options,Technology,0.076320191,211.356667554,0.164087975,0.00,410.14,No
Performance by Symbol,Data,ABNB  240216C00180000,ABNB 16FEB24 180 C,Options,Technology,0.077577154,-100,-0.169931046,0.00,-391.47,No
Performance by Symbol,Data,ADBE  221111C00340000,ADBE 11NOV22 340 C,Options,Technology,0.014816363,137.732454137,0.01824776,0.00,68.92,No
Performance by Symbol,Data,ADBE  240315C00670000,ADBE 15MAR24 670 C,Options,Technology,0.086691877,-100,-0.091401535,0.00,-222.89,No
Performance by Symbol,Data,AMZN  230127C00102000,AMZN 27JAN23 102 C,Options,Consumer Cyclicals,0.039875931,44.132934287,0.017598418,0.00,72.64,No
Performance by Symbol,Data,AMZN  230203C00100000,AMZN 03FEB23 100 C,Options,Consumer Cyclicals,0.113502573,22.848022179,0.026729085,0.00,109.91,No
Performance by Symbol,Data,ARM   240216P00112000,ARM 16FEB24 112 P,Options,Technology,0.088170697,-100,-0.140262941,0.00,-322.34,No
Performance by Symbol,Data,ATVI  211217C00080000,ATVI 17DEC21 80.0 C,Options,Telecomm,0.305814105,18.534798219,0.056038937,0.00,223.06,No
Performance by Symbol,Data,ATVI  220218C00070000,ATVI 18FEB22 70.0 C,Options,Telecomm,0.048332282,-20.966918956,-0.008713871,0.00,-34.89,No
Performance by Symbol,Data,BA    220408C00180000,BA 08APR22 180.0 C,Options,Industrials,0.028942897,-100,-0.045887581,0.00,-180.75,No
Performance by Symbol,Data,BA    240517C00220000,BA 17MAY24 220 C,Options,Industrials,0.042729041,-102.295639232,-0.241952076,0.00,-592.07,No
Performance by Symbol,Data,BABA  211203P00120000,BABA 03DEC21 120.0 P,Options,Technology,0.014821711,97.089932675,0.017732599,0.00,68.95,No
Performance by Symbol,Data,BABA  211210P00110000,BABA 10DEC21 110.0 P,Options,Technology,0.019218627,-100,0.093251751,0.00,363.93,No
Performance by Symbol,Data,BABA  221021C00100000,BABA 21OCT22 100 C,Options,Technology,0.088943739,-1.670265679,-0.001485597,0.00,-5.81,No
Performance by Symbol,Data,BABA  230120C00170000,BABA 20JAN23 170 C,Options,Technology,0.294296067,-43.382094756,-0.174697254,0.00,-688.05,No
Performance by Symbol,Data,BABA  230224C00097000,BABA 24FEB23 97 C,Options,Technology,0.099667574,-3.751798811,-0.004569248,0.00,-11.86,No
Performance by Symbol,Data,BABA  230428C00090000,BABA 28APR23 90 C,Options,Technology,0.038536104,-100,-0.098905737,0.00,-244.05,No
Performance by Symbol,Data,BABA  240119C00140000,BABA 19JAN24 140 C,Options,Technology,0.588865334,-60.941291545,-0.485385982,0.00,"-2,011.50",No
Performance by Symbol,Data,BABA  240119C00200000,BABA 19JAN24 200 C,Options,Technology,0.511887792,-31.106806599,-0.078169021,0.00,-303.55,No
Performance by Symbol,Data,BABA  240216C00073000,BABA 16FEB24 73 C,Options,Technology,0.236584377,-19.012434443,-0.04498045,0.00,-103.47,No
Performance by Symbol,Data,BABA  240216C00075000,BABA 16FEB24 75 C,Options,Technology,0.070727339,-15.397959843,-0.011172081,0.00,-25.62,No
Performance by Symbol,Data,BABA1 250620C00080000,BABA1 20JUN25 80 C,Options,Technology,2.495101277,22.696417482,0.792554966,0.00,"1,513.67",No
Performance by Symbol,Data,BABA1 250620C00090000,BABA1 20JUN25 90 C,Options,Technology,0.482731223,41.745301586,0.440698283,0.00,948.81,No
Performance by Symbol,Data,BABA1 260116C00085000,BABA1 16JAN26 85 C,Options,Technology,2.609594032,-27.795632608,-0.743431322,0.00,"-1,794.70",No
Performance by Symbol,Data,BABA2 260116C00085000,BABA2 16JAN26 85 C,Options,Technology,1.970584794,5.661628161,0.125408767,0.00,267.01,No
Performance by Symbol,Data,BABA2 260116C00090000,BABA2 16JAN26 90 C,Options,Technology,4.744277003,64.504851275,2.640933657,0.00,"7,913.57",No
Performance by Symbol,Data,BABA2 261218C00070000,BABA2 18DEC26 70 C,Options,Technology,5.833615101,5.374774868,0.344427475,0.00,742.67,No
Performance by Symbol,Data,BITO  240315C00030000,BITO 15MAR24 30 C,Options,Broad,0.805293231,16.571087337,0.154341574,0.00,372.61,No
Performance by Symbol,Data,BITO  250117C00025000,BITO 17JAN25 25 C,Options,Broad,1.60632532,17.443748628,0.294397449,0.00,701.93,No
Performance by Symbol,Data,BITO  250117C00030000,BITO 17JAN25 30 C,Options,Broad,2.028796397,-49.391304325,-1.340985707,0.00,"-3,158.09",No
Performance by Symbol,Data,C     220121C00070000,C 21JAN22 70.0 C,Options,Financials,0.027524725,-97.383027298,-0.057919454,0.00,-229.84,No
Performance by Symbol,Data,C     220617C00052500,C 17JUN22 52.5 C,Options,Financials,0.038953885,-100,-0.074602538,0.00,-289.75,No
Performance by Symbol,Data,C     250117C00045000,C 17JAN25 45 C,Options,Financials,0.289554412,58.040631262,0.195505221,0.00,455.98,No
Performance by Symbol,Data,COUP  211210P00100000,COUP 10DEC21 100.0 P,Options,Technology,0.008970318,-100,-0.023421651,0.00,-91.87,No
Performance by Symbol,Data,DASH  230217P00055000,DASH 17FEB23 55 P,Options,Technology,-0.013681372,-91.928699119,0.011601698,0.00,28.92,No
Performance by Symbol,Data,DASH  230217P00060000,DASH 17FEB23 60 P,Options,Technology,0.043261604,-91.787203591,-0.037909498,0.00,-94.53,No
Performance by Symbol,Data,EWZ   211217C00032000,EWZ 17DEC21 32.0 C,Options,Broad,0.206018855,-24.064031058,-0.085000761,0.00,-338.56,No
Performance by Symbol,Data,EWZ   230120C00030000,EWZ 20JAN23 30 C,Options,Broad,1.137457704,62.346568539,0.804992388,0.00,"3,200.68",No
Performance by Symbol,Data,FSLY  240216P00020000,FSLY 16FEB24 20 P,Options,Technology,0.047702407,207.366209223,0.104233631,0.00,239.91,No
Performance by Symbol,Data,FXI   250117C00027850,FXI 17JAN25 27.85 C,Options,Broad,0.544788512,49.59933093,0.293599953,0.00,"1,112.81",No
Performance by Symbol,Data,GOLD  240119C00015000,GOLD 19JAN24 15 C,Options,Basic Materials,0.170944781,-26.939811898,-0.07937836,0.00,-309.96,No
Performance by Symbol,Data,GOLD  250117C00015000,GOLD 17JAN25 15 C,Options,Basic Materials,0.331785696,38.976300844,0.136689472,0.00,298.40,No
Performance by Symbol,Data,GOOGL 230127C00098000,GOOGL 27JAN23 98 C,Options,Telecomm,0.068822253,14.823283925,0.010201718,0.00,42.11,No
Performance by Symbol,Data,GOOGL 230210C00100000,GOOGL 10FEB23 100 C,Options,Telecomm,0.035641203,-100,-0.088943813,0.00,-223.05,No
Performance by Symbol,Data,GOOGL 230217C00097000,GOOGL 17FEB23 97 C,Options,Telecomm,0.040066064,85.356737146,0.034199085,0.00,85.47,No
Performance by Symbol,Data,GOOGL 230224C00092000,GOOGL 24FEB23 92 C,Options,Telecomm,0.029795028,-100,-0.051936368,0.00,-128.05,No
Performance by Symbol,Data,GOOGL 230303C00090000,GOOGL 03MAR23 90 C,Options,Telecomm,0.03971211,131.232737957,0.052115289,0.00,127.10,No
Performance by Symbol,Data,HOOD  240216C00015000,HOOD 16FEB24 15 C,Options,Technology,0.064310542,-31.336881506,-0.022125465,0.00,-56.55,No
Performance by Symbol,Data,IBKR  250919C00043750,IBKR 19SEP25 43.75 C,Options,Financials,0.601106854,72.759858935,0.274984585,0.00,845.33,No
Performance by Symbol,Data,INTC  220715C00045000,INTC 15JUL22 45 C,Options,Technology,0.059806071,23.526400789,0.012857,0.00,49.32,No
Performance by Symbol,Data,INTC  261218C00015000,INTC 18DEC26 15 C,Options,Technology,3.37661967,-40.423508628,-1.43744496,0.00,"-3,370.03",No
Performance by Symbol,Data,JD    250117C00040000,JD 17JAN25 40 C,Options,Consumer Cyclicals,0.246087702,-81.566188758,-0.330111273,0.00,-828.41,No
Performance by Symbol,Data,JETS  230120C00016860,JETS 20JAN23 16.86 C,Options,Industrials,0.057561646,3.939595113,0.002211293,0.00,8.31,No
Performance by Symbol,Data,KOLD  220520C00007000,KOLD 20MAY22 7.0 C,Options,Basic Materials,0.048824338,69.077768265,0.031253697,0.00,122.20,No
Performance by Symbol,Data,KWEB  220617C00040000,KWEB 17JUN22 40 C,Options,Technology,0.034569844,76.356462461,0.020569688,0.00,77.64,No
Performance by Symbol,Data,KWEB  260116C00025000,KWEB 16JAN26 25 C,Options,Technology,2.739354081,9.332696685,0.906230423,0.00,"2,176.45",No
Performance by Symbol,Data,KWEB  270115C00025000,KWEB 15JAN27 25 C,Options,Technology,5.489577842,24.720123784,1.352215131,0.00,"3,322.60",No
Performance by Symbol,Data,LAZR  211119C00025000,LAZR 19NOV21 25.0 C,Options,Consumer Cyclicals,0.01431052,-62.198223205,-0.014819392,0.00,-59.19,No
Performance by Symbol,Data,LCID  211119C00070000,LCID 19NOV21 70.0 C,Options,Consumer Cyclicals,0.014363452,37.820551847,0.005428423,0.00,21.75,No
Performance by Symbol,Data,LCID  230120P00040000,LCID 20JAN23 40 P,Options,Consumer Cyclicals,0.29551366,13.315324782,0.03967062,0.00,158.55,No
Performance by Symbol,Data,LCID  230224C00010000,LCID 24FEB23 10 C,Options,Consumer Cyclicals,0.015905129,-100,-0.031600893,0.00,-77.85,No
Performance by Symbol,Data,LUV   230609C00030500,LUV 09JUN23 30.5 C,Options,Industrials,0.179405742,-4.968225831,-0.008913282,0.00,-22.00,No
Performance by Symbol,Data,MDB   211210P00260000,MDB 10DEC21 260.0 P,Options,Technology,0.017412519,-100,-0.051135488,0.00,-200.27,No
Performance by Symbol,Data,META  220617C00250000,META 17JUN22 250 C,Options,Telecomm,0.560191401,48.674834376,0.233958244,0.00,937.18,No
Performance by Symbol,Data,META  221111C00115000,META 11NOV22 115 C,Options,Telecomm,0.008293465,-100,-0.012963517,0.00,-49.04,No
Performance by Symbol,Data,META  230203C00200000,META 03FEB23 200 C,Options,Telecomm,0.022419848,-100,-0.044839696,0.00,-186.89,No
Performance by Symbol,Data,MMM   230623C00104000,MMM 23JUN23 104 C,Options,Consumer Non-Cyc,0.185650395,-1.877198986,-0.003485027,0.00,-8.70,No
Performance by Symbol,Data,MSFT  230120C00240000,MSFT 20JAN23 240 C,Options,Technology,0.116816269,28.287493408,0.028604771,0.00,116.13,No
Performance by Symbol,Data,MSFT  230203C00265000,MSFT 03FEB23 265 C,Options,Technology,0.052251498,53.906278666,0.028166838,0.00,117.19,No
Performance by Symbol,Data,MSFT  230303C00252500,MSFT 03MAR23 252.5 C,Options,Technology,0.065993922,72.584860327,0.047901596,0.00,116.90,No
Performance by Symbol,Data,NEM   250117C00040000,NEM 17JAN25 40 C,Options,Basic Materials,0.339013246,24.481674118,0.081715229,0.00,203.39,No
Performance by Symbol,Data,NFLX  210917P00600000,NFLX 17SEP21 600.0 P,Options,Telecomm,0.162894791,24.558640779,0.040004747,0.00,159.89,No
